port_id,port_name,lat,lon,region
11000,SANTA BARBARA DE SAMANA,19.2,-69.333333,Gulf_Carrib
11005,PUERTO BOTADO,19.2,-69.45,Gulf_Carrib
11010,SANCHEZ,19.233333,-69.616667,Gulf_Carrib
11020,LA ROMANA,18.416667,-68.966667,Gulf_Carrib
11030,SAN PEDRO DE MACORIS,18.45,-69.316667,Gulf_Carrib
11035,ANDRES (ANDRES LNG TERMINAL),18.433333,-69.633333,Gulf_Carrib
11040,SANTO DOMINGO,18.466667,-69.883333,Gulf_Carrib
11045,PUERTO DE HAINA,18.416667,-70.016667,Gulf_Carrib
11048,PUNTA NIZAO OIL TERMINAL,18.2,-70.2,Gulf_Carrib
11050,LAS CALDERAS,18.216667,-70.516667,Gulf_Carrib
11060,PUERTO VIEJO DE AZUA,18.35,-70.833333,Gulf_Carrib
11070,SANTA CRUZ DE BARAHONA,18.2,-71.083333,Gulf_Carrib
11075,CABO ROJO,17.916667,-71.65,Gulf_Carrib
11090,AGUADILLA,18.433333,-67.15,Gulf_Carrib
11100,ARECIBO,18.483333,-66.7,Gulf_Carrib
11110,SAN JUAN,18.466667,-66.116667,Gulf_Carrib
11160,BAHIA DE FAJARDO,18.333333,-65.633333,Gulf_Carrib
11170,ENSENADA HONDA,18.233333,-65.633333,Gulf_Carrib
11190,PLAYA DE HUMACAO,18.166667,-65.75,Gulf_Carrib
11205,PUERTO YABUCOA,18.05,-65.833333,Gulf_Carrib
11230,ARROYO,17.966667,-66.066667,Gulf_Carrib
11240,BAHIA DE JOBOS,17.95,-66.183333,Gulf_Carrib
11250,LAS MAREAS,17.95,-66.166667,Gulf_Carrib
11260,PLAYA DE PONCE,17.983333,-66.616667,Gulf_Carrib
11270,PLAYA DE GUAYANILLA,18.016667,-66.766667,Gulf_Carrib
11280,PLAYA DE GUANICA,17.966667,-66.916667,Gulf_Carrib
11290,MAYAGUEZ,18.2,-67.15,Gulf_Carrib
11310,CHARLOTTE AMALIE,18.35,-64.933333,Gulf_Carrib
11320,CRUZ BAY,18.333333,-64.8,Gulf_Carrib
11330,FREDERIKSTED,17.716667,-64.883333,Gulf_Carrib
11335,LIMETREE BAY,17.7,-64.75,Gulf_Carrib
11336,PORT ALUCROIX,17.7,-64.766667,Gulf_Carrib
11340,CHRISTIANSTED,17.75,-64.7,Gulf_Carrib
11350,ROAD HARBOR,18.416667,-64.616667,Gulf_Carrib
11360,BAIE DU MARIGOT,18.066667,-63.083333,Gulf_Carrib
11370,PHILLIPSBURG,18.016667,-63.05,Gulf_Carrib
11372,COLES BAY OIL TERMINAL,18.016667,-63.083333,Gulf_Carrib
11380,GUSTAVIA,17.9,-62.85,Gulf_Carrib
11390,ORANJESTAD,17.483333,-62.983333,Gulf_Carrib
11400,BASSETERRE,17.3,-62.716667,Gulf_Carrib
11410,CHARLESTOWN,17.133333,-62.633333,Gulf_Carrib
11430,ST JOHNS,17.116667,-61.85,Gulf_Carrib
11450,POINTE A PITRE,16.233333,-61.533333,Gulf_Carrib
11460,BASSE TERRE,16.0,-61.733333,Gulf_Carrib
11470,PORT LOUIS,16.416667,-61.533333,Gulf_Carrib
11520,ROSEAU,15.3,-61.4,Gulf_Carrib
11530,PORTSMOUTH,15.566667,-61.466667,Gulf_Carrib
11550,FORT DE FRANCE,14.6,-61.066667,Gulf_Carrib
11620,VIEUX FORT,13.716667,-60.966667,Gulf_Carrib
11625,GRAND CUL DE SAC BAY,13.983333,-61.016667,Gulf_Carrib
11630,CASTRIES,14.016667,-61.0,Gulf_Carrib
11640,KINGSTOWN,13.15,-61.233333,Gulf_Carrib
11670,ST GEORGE'S,12.05,-61.75,Gulf_Carrib
11690,BRIDGETOWN,13.1,-59.633333,Gulf_Carrib
11700,SCARBOROUGH,11.183333,-60.733333,Gulf_Carrib
11710,CHAGUARAMAS,10.683333,-61.65,Gulf_Carrib
11718,ANSE TEMBLADORA,10.683333,-61.583333,Gulf_Carrib
11720,PORT OF SPAIN,10.65,-61.516667,Gulf_Carrib
11725,POINT LISAS PORT,10.383333,-61.483333,Gulf_Carrib
11730,POINTE A PIERRE,10.316667,-61.466667,Gulf_Carrib
11750,POINT LISAS INDUSTRIAL PORT,10.4,-61.5,Gulf_Carrib
11760,BRIGHTON,10.25,-61.633333,Gulf_Carrib
11770,POINT FORTIN,10.2,-61.7,Gulf_Carrib
11772,GALEOTA POINT TERMINAL,10.133333,-60.983333,Gulf_Carrib
11780,KRALENDIJK,12.15,-68.283333,Gulf_Carrib
11781,GOTO OIL TERMINAL,12.216667,-68.383333,Gulf_Carrib
11782,SALINA,12.083333,-68.283333,Gulf_Carrib
11800,CARACASBAAI,12.066667,-68.866667,Gulf_Carrib
11810,WILLEMSTAD,12.116667,-68.933333,Gulf_Carrib
11820,BULLEN BAAI,12.183333,-69.033333,Gulf_Carrib
11821,SINT MICHELSBAAI,12.133333,-69.016667,Gulf_Carrib
11830,SINT NICOLAAS BAAI,12.433333,-69.916667,Gulf_Carrib
11840,PAARDEN BAAI - (ORANJESTAD),12.516667,-70.033333,Gulf_Carrib
11880,TURBO,8.083333,-76.733333,Gulf_Carrib
11900,COVENAS,9.416667,-75.683333,Gulf_Carrib
11901,COVENAS OFFSHORE TERM.,9.5,-75.733333,Gulf_Carrib
11905,MAMONAL,10.316667,-75.516667,Gulf_Carrib
11908,EL BOSQUE,10.4,-75.533333,Gulf_Carrib
11910,CARTAGENA,10.416667,-75.533333,Gulf_Carrib
11930,BARRANQUILLA,10.966667,-74.766667,Gulf_Carrib
11934,PUERTO PRODECO,11.15,-74.216667,Gulf_Carrib
11935,POZOS COLORADOS,11.15,-74.25,Gulf_Carrib
11940,SANTA MARTA,11.25,-74.216667,Gulf_Carrib
11946,PUERTO BOLIVAR,12.25,-71.966667,Gulf_Carrib
11960,MARACAIBO,10.633333,-71.6,Gulf_Carrib
11980,SAN LORENZO,9.783333,-71.066667,Gulf_Carrib
12025,LA SALINA,10.366667,-71.466667,Gulf_Carrib
12032,PUNTA DE PALMAS,10.783333,-71.583333,Gulf_Carrib
12034,BAJO GRANDE,10.516667,-71.633333,Gulf_Carrib
12035,PUERTO MIRANDA,10.766667,-71.566667,Gulf_Carrib
12037,EL TABIAZO,10.766667,-71.533333,Gulf_Carrib
12050,PUNTA CARDON,11.633333,-70.233333,Gulf_Carrib
12060,LAS PIEDRAS,11.7,-70.216667,Gulf_Carrib
12070,AMUAY (BAHIA DE AMUAY),11.75,-70.233333,Gulf_Carrib
12090,PUERTO CUMAREBO,11.483333,-69.35,Gulf_Carrib
12100,PUERTO CHICHIRIVICHE,10.916667,-68.266667,Gulf_Carrib
12115,EL PALITO,10.483333,-68.116667,Gulf_Carrib
12117,VENTERMINALS,10.483333,-68.033333,Gulf_Carrib
12120,PUERTO CABELLO,10.483333,-68.0,Gulf_Carrib
12130,PUERTO BORBURATA,10.483333,-67.983333,Gulf_Carrib
12145,CATIA LA MAR,10.6,-67.016667,Gulf_Carrib
12150,LA GUAIRA,10.616667,-66.933333,Gulf_Carrib
12180,JOSE TERMINAL,10.1,-64.85,Gulf_Carrib
12185,PUERTO LA CRUZ,10.25,-64.633333,Gulf_Carrib
12200,GUANTA,10.25,-64.583333,Gulf_Carrib
12210,BAHIA DE PERTIGALETE,10.233333,-64.566667,Gulf_Carrib
12220,CUMANA (PUERTO SUCRE),10.466667,-64.183333,Gulf_Carrib
12230,EL GUAMACHE,10.9,-64.1,Gulf_Carrib
12260,CARUPANO,10.7,-63.25,Gulf_Carrib
12270,GUIRIA,10.566667,-62.3,Gulf_Carrib
12275,PUERTO DE HIERRO,10.633333,-62.1,Gulf_Carrib
12280,CARIPITO,10.15,-63.033333,Gulf_Carrib
12330,PALUA,8.366667,-62.683333,Gulf_Carrib
12335,PUERTO ORDAZ,8.35,-62.716667,Gulf_Carrib
12340,CIUDAD BOLIVAR,8.133333,-63.55,Gulf_Carrib
15410,BALBOA,8.95,-79.566667,Gulf_Carrib
15423,VACAMONTE,8.866667,-79.666667,Gulf_Carrib
15640,ACAJUTLA,13.583333,-89.833333,West_Coast
15645,ACAJUTLA OFFSHORE TERMINAL,13.583333,-89.866667,West_Coast
15660,PUERTO QUETZAL,13.916667,-90.8,West_Coast
15710,PUERTO MADERO,14.7,-92.45,West_Coast
15730,SALINA CRUZ,16.166667,-95.2,West_Coast
15760,ACAPULCO,16.85,-99.933333,West_Coast
15765,LAZARO CARDENAS,17.933333,-102.166667,West_Coast
15770,MANZANILLO,19.05,-104.316667,West_Coast
15790,PUERTO VALLARTA,20.616667,-105.266667,West_Coast
15810,MAZATLAN,23.2,-106.416667,West_Coast
15830,TOPOLOBAMPO,25.6,-109.066667,West_Coast
15850,GUAYMAS,27.916667,-110.916667,West_Coast
15870,SANTA ROSALIA,27.333333,-112.283333,West_Coast
15880,ISLA SAN MARCOS,27.183333,-112.1,West_Coast
15915,SAN JUAN DE LA COSTA,24.4,-110.7,West_Coast
15917,PICHILINGUE,24.266667,-110.333333,West_Coast
15920,LA PAZ,24.166667,-110.316667,West_Coast
15975,PUERTO MORRO REDONDO,28.05,-115.183333,West_Coast
15990,ENSENADA,31.866667,-116.633333,West_Coast
15995,ROSARITO,32.366667,-117.1,West_Coast
16010,SAN DIEGO,32.716667,-117.183333,West_Coast
16030,WILSON COVE,33.0,-118.55,West_Coast
16040,ISTHMUS COVE,33.45,-118.5,West_Coast
16050,AVALON,33.35,-118.316667,West_Coast
16060,NEWPORT BEACH,33.616667,-117.9,West_Coast
16070,LONG BEACH,33.766667,-118.183333,West_Coast
16080,LOS ANGELES,33.75,-118.25,West_Coast
16110,EL SEGUNDO,33.916667,-118.433333,West_Coast
16120,PORT HUENEME,34.15,-119.2,West_Coast
16130,PRISONERS,34.016667,-119.683333,West_Coast
16140,VENTURA,34.283333,-119.283333,West_Coast
16145,CARPINTERIA,34.383333,-119.516667,West_Coast
16150,SANTA BARBARA,34.416667,-119.683333,West_Coast
16160,ELLWOOD,34.433333,-119.916667,West_Coast
16170,GAVIOTA,34.466667,-120.2,West_Coast
16190,PISMO BEACH,35.133333,-120.65,West_Coast
16200,PORT SAN LUIS,35.166667,-120.75,West_Coast
16210,MORRO BAY,35.366667,-120.85,West_Coast
16240,MONTEREY,36.616667,-121.883333,West_Coast
16260,MOSS LANDING,36.8,-121.783333,West_Coast
16270,SANTA CRUZ,36.966667,-122.016667,West_Coast
16280,DAVENPORT,37.016667,-122.2,West_Coast
16290,PRINCETOWN,37.5,-122.483333,West_Coast
16300,SAN FRANCISCO,37.816667,-122.416667,West_Coast
16310,YERBABUENA ISLAND,37.816667,-122.366667,West_Coast
16320,REDWOOD CITY,37.533333,-122.2,West_Coast
16330,ALAMEDA,37.783333,-122.266667,West_Coast
16340,OAKLAND,37.816667,-122.333333,West_Coast
16360,BERKELEY,37.866667,-122.3,West_Coast
16370,POINT RICHMOND,37.916667,-122.366667,West_Coast
16380,POINT SAN PABLO,37.966667,-122.433333,West_Coast
16385,SAUSALITO,37.85,-122.483333,West_Coast
16390,PINOLE POINT,38.016667,-122.366667,West_Coast
16400,OLEUM,38.05,-122.266667,West_Coast
16410,MARE ISLAND,38.1,-122.266667,West_Coast
16420,SOUTH VALLEJO,38.083333,-122.25,West_Coast
16440,CROCKETT,38.05,-122.216667,West_Coast
16450,PORT COSTA,38.05,-122.183333,West_Coast
16470,BENICIA,38.05,-122.15,West_Coast
16480,MARTINEZ,38.033333,-122.133333,West_Coast
16510,PITTSBURG,38.033333,-121.883333,West_Coast
16515,ANTIOCH,38.016667,-121.8,West_Coast
16520,STOCKTON,37.95,-121.3,West_Coast
16540,RIO VISTA,38.15,-121.7,West_Coast
16550,ISLETON,38.166667,-121.6,West_Coast
16560,WALNUT GROVE,38.233333,-121.516667,West_Coast
16570,COURTLAND,38.333333,-121.566667,West_Coast
16590,SACRAMENTO,38.583333,-121.5,West_Coast
16630,BODEGA BAY,38.333333,-123.05,West_Coast
16650,FORT BRAGG,39.45,-123.816667,West_Coast
16660,FIELDS LANDING,40.716667,-124.216667,West_Coast
16670,EUREKA,40.8,-124.183333,West_Coast
16680,SAMOA,40.816667,-124.183333,West_Coast
16700,CRESCENT CITY,41.75,-124.2,West_Coast
16710,PORT ORFORD,42.733333,-124.5,West_Coast
16720,BANDON,43.116667,-124.416667,West_Coast
16730,PROSPER,43.15,-124.366667,West_Coast
16740,EMPIRE,43.4,-124.283333,West_Coast
16750,NORTH BEND,43.4,-124.216667,West_Coast
16770,COOS BAY,43.366667,-124.216667,West_Coast
16790,WINCHESTER BAY,43.683333,-124.183333,West_Coast
16795,GARDINER,43.716667,-124.1,West_Coast
16800,REEDSPORT,43.7,-124.1,West_Coast
16803,FLORENCE,43.966667,-124.116667,West_Coast
16808,CUSHMAN,43.983333,-124.066667,West_Coast
16810,WALDPORT,44.433333,-124.066667,West_Coast
16820,NEWPORT,44.633333,-124.05,West_Coast
16830,TOLEDO,44.616667,-123.933333,West_Coast
16835,DEPOE BAY,44.8,-124.066667,West_Coast
16838,ILWACO,46.3,-124.05,West_Coast
16840,WARRENTON,46.166667,-123.916667,West_Coast
16850,ASTORIA,46.2,-123.833333,West_Coast
16870,TONGUE POINT,46.2,-123.75,West_Coast
16880,WESTPORT,46.133333,-123.383333,West_Coast
16890,RAINIER,46.083333,-122.933333,West_Coast
16900,LONGVIEW,46.133333,-122.933333,West_Coast
16920,KALAMA,46.016667,-122.85,West_Coast
16930,ST HELENS,45.866667,-122.8,West_Coast
16940,PORTLAND,45.516667,-122.666667,West_Coast
16950,VANCOUVER,45.633333,-122.683333,West_Coast
16960,CAMAS,45.583333,-122.4,West_Coast
16970,WASHOUGAL,45.583333,-122.35,West_Coast
16980,THE DALLES,45.6,-121.183333,West_Coast
17000,NAHCOTTA,46.5,-124.033333,West_Coast
17010,SOUTH BEND,46.666667,-123.783333,West_Coast
17020,RAYMOND,46.683333,-123.733333,West_Coast
17030,WILLAPA HARBOR,46.683333,-123.75,West_Coast
17040,WESTHAVEN COVE,46.916667,-124.116667,West_Coast
17050,BAY CITY,46.866667,-124.066667,West_Coast
17060,ABERDEEN,46.983333,-123.816667,West_Coast
17080,HOQUIAM,46.966667,-123.9,West_Coast
17090,LA PUSH,47.9,-124.633333,West_Coast
17100,NEAH BAY,48.366667,-124.616667,West_Coast
17110,SEKIU,48.266667,-124.3,West_Coast
17120,PORT ANGELES,48.116667,-123.433333,West_Coast
17160,PORT TOWNSEND,48.116667,-122.75,West_Coast
17170,GLEN COVE,48.083333,-122.783333,West_Coast
17190,HOODSPORT,47.416667,-123.133333,West_Coast
17230,PORT GAMBLE,47.85,-122.583333,West_Coast
17250,POULSBO,47.733333,-122.65,West_Coast
17260,KEYPORT,47.7,-122.616667,West_Coast
17320,WINSLOW,47.616667,-122.516667,West_Coast
17330,CREOSOTE,47.616667,-122.5,West_Coast
17350,FORT WARD,47.583333,-122.516667,West_Coast
17380,EAST BREMERTON,47.566667,-122.616667,West_Coast
17410,SILVERDALE,47.65,-122.7,West_Coast
17430,BREMERTON,47.566667,-122.65,West_Coast
17440,PORT ORCHARD,47.533333,-122.633333,West_Coast
17550,QUARTERMASTER HARBOR,47.383333,-122.466667,West_Coast
17650,SHELTON,47.216667,-123.1,West_Coast
17660,OLYMPIA,47.05,-122.9,West_Coast
17670,NISQUALLY HEAD,47.116667,-122.75,West_Coast
17700,TACOMA,47.283333,-122.416667,West_Coast
17730,SEATTLE,47.6,-122.333333,West_Coast
17750,POINT WELLS,47.783333,-122.4,West_Coast
17760,EDWARDS POINT,47.8,-122.4,West_Coast
17780,MUKILTEO,47.95,-122.3,West_Coast
17790,EVERETT,48.0,-122.216667,West_Coast
17840,COUPEVILLE,48.233333,-122.683333,West_Coast
17900,RICHARDSON,48.45,-122.9,West_Coast
17920,FRIDAY HARBOR,48.533333,-123.016667,West_Coast
17940,ROCHE  HARBOR,48.616667,-123.166667,West_Coast
17990,ORCAS,48.6,-122.933333,West_Coast
18040,ANACORTES,48.516667,-122.616667,West_Coast
18050,BELLINGHAM,48.75,-122.5,West_Coast
18055,CHERRY POINT,48.866667,-122.75,West_Coast
18060,SEMIAHMOO,48.983333,-122.766667,West_Coast
18070,BLAINE,49.0,-122.75,West_Coast
18090,STEVESTON,49.133333,-123.183333,West_Coast
18100,NEW WESTMINSTER,49.2,-122.916667,West_Coast
18110,FRASER MILLS,49.216667,-122.866667,West_Coast
18130,PORT COQUITLAM,49.266667,-122.783333,West_Coast
18140,MISSION CITY,49.116667,-122.25,West_Coast
18150,VANCOUVER,49.283333,-123.116667,West_Coast
18160,PORT MOODY,49.283333,-122.883333,West_Coast
18210,SQUAMISH,49.683333,-123.15,West_Coast
18235,PORT MELLON,49.516667,-123.483333,West_Coast
18330,WESTVIEW,49.833333,-124.516667,West_Coast
18340,POWELL RIVER,49.866667,-124.533333,West_Coast
18441,DUNCAN BAY,50.066667,-125.283333,West_Coast
18450,CAMPBELL RIVER,50.016667,-124.233333,West_Coast
18460,COMOX HARBOR,49.666667,-124.916667,West_Coast
18518,NANOOSE HARBOR,49.266667,-124.15,West_Coast
18520,NANAIMO,49.166667,-123.933333,West_Coast
18525,HARMAC,49.133333,-123.85,West_Coast
18560,CHEMAINUS,48.933333,-123.716667,West_Coast
18570,CROFTON,48.866667,-123.633333,West_Coast
18580,COWICHAN BAY,48.75,-123.616667,West_Coast
18600,GANGES,48.85,-123.483333,West_Coast
18630,LYALL HARBOR,48.8,-123.2,West_Coast
18650,HOPE BAY,48.8,-123.283333,West_Coast
18660,SIDNEY,48.65,-123.383333,West_Coast
18665,BAMBERTON,48.55,-123.516667,West_Coast
18670,VICTORIA HARBOR,48.433333,-123.383333,West_Coast
18680,ESQUIMALT HARBOR,48.433333,-123.433333,West_Coast
18705,PORT SAN JUAN,48.55,-124.433333,West_Coast
18730,PORT ALBERNI,49.233333,-124.816667,West_Coast
18760,UCLUELET,48.95,-125.55,West_Coast
18780,CLAYOQUOT,49.15,-125.916667,West_Coast
18790,AHOUSAT,49.283333,-126.066667,West_Coast
18792,GOLD RIVER,49.683333,-126.116667,West_Coast
18805,TAHSIS,49.916667,-126.666667,West_Coast
18818,BERGH COVE,50.533333,-127.616667,West_Coast
18820,PORT ALICE,50.383333,-127.45,West_Coast
18835,COAL HARBOR,50.6,-127.583333,West_Coast
18840,PORT HARDY,50.716667,-127.483333,West_Coast
18850,SOINTULA,50.633333,-127.016667,West_Coast
18860,ALERT BAY,50.583333,-126.933333,West_Coast
18872,PORT MCNEILL,50.583333,-127.083333,West_Coast
18890,BELLA COOLA,52.366667,-126.8,West_Coast
18915,BELLA BELLA,52.166667,-128.15,West_Coast
18916,KLEMTU,52.6,-128.516667,West_Coast
18920,BUTEDALE,53.166667,-128.683333,West_Coast
18923,KEMANO BAY,53.483333,-128.133333,West_Coast
18925,KITIMAT,54.0,-128.683333,West_Coast
18942,PORPOISE HARBOR,54.216667,-130.283333,West_Coast
18950,PRINCE RUPERT,54.316667,-130.333333,West_Coast
18960,PORT SIMPSON,54.566667,-130.433333,West_Coast
18980,STEWART,55.933333,-130.0,West_Coast
19000,MASSET HARBOR,54.016667,-132.15,West_Coast
19030,PORT CLEMENTS,53.683333,-132.183333,West_Coast
19050,QUEEN CHARLOTTE,53.25,-132.083333,West_Coast
19055,ALLIFORD BAY,53.216667,-131.983333,West_Coast
19090,HYDER,55.916667,-130.0,West_Coast
19100,HIDDEN INLET,54.95,-130.333333,West_Coast
19110,METLAKATLA,55.133333,-131.566667,West_Coast
19120,GEORGE INLET,55.383333,-131.466667,West_Coast
19130,KETCHIKAN,55.333333,-131.65,West_Coast
19140,WARD COVE,55.4,-131.733333,West_Coast
19160,KNUDSON COVE,55.466667,-131.8,West_Coast
19170,LORING,55.6,-131.633333,West_Coast
19180,YES BAY,55.916667,-131.8,West_Coast
19190,UNION BAY,55.766667,-132.216667,West_Coast
19200,BURNETT INLET,56.066667,-132.466667,West_Coast
19210,WRANGELL,56.466667,-132.383333,West_Coast
19220,KASAAN,55.533333,-132.4,West_Coast
19230,ROSE INLET,54.95,-132.966667,West_Coast
19240,HYDABURG,55.2,-132.833333,West_Coast
19250,WATERFALL,55.3,-133.233333,West_Coast
19260,CRAIG,55.466667,-133.15,West_Coast
19270,KLAWOCK,55.55,-133.1,West_Coast
19280,STEAMBOAT BAY,55.533333,-133.633333,West_Coast
19290,FISHERMANS HARBOR,55.966667,-133.8,West_Coast
19300,PETERSBURG,56.816667,-132.95,West_Coast
19310,KAKE,56.966667,-133.933333,West_Coast
19320,WASHINGTON BAY,56.733333,-134.35,West_Coast
19330,BAY OF PILLARS,56.6,-134.233333,West_Coast
19370,BIG PORT WALTER,56.383333,-134.733333,West_Coast
19375,LITTLE PORT WALTER,56.383333,-134.633333,West_Coast
19380,PORT ARMSTRONG,56.3,-134.666667,West_Coast
19390,PORT CONCLUSION,56.25,-134.683333,West_Coast
19400,PORT ALEXANDER,56.25,-134.65,West_Coast
19410,SITKA,57.05,-135.333333,West_Coast
19430,KIMSHAN COVE,57.683333,-136.116667,West_Coast
19440,PELICAN,57.966667,-136.233333,West_Coast
19450,ELFIN COVE,58.2,-136.35,West_Coast
19460,HOONAH,58.116667,-135.45,West_Coast
19470,TENAKEE SPRINGS,57.783333,-135.2,West_Coast
19480,CHATHAM,57.516667,-134.933333,West_Coast
19490,TODD,57.466667,-135.05,West_Coast
19510,HOOD BAY,57.4,-134.5,West_Coast
19520,HAWK INLET,58.116667,-134.75,West_Coast
19530,FUNTER,58.25,-134.9,West_Coast
19550,DUPONT,58.233333,-134.266667,West_Coast
19580,JUNEAU,58.3,-134.416667,West_Coast
19585,PORT CHILKOOT,59.233333,-135.433333,West_Coast
19589,TANANI POINT,59.283333,-135.45,West_Coast
19590,SKAGWAY,59.45,-135.333333,West_Coast
19600,LETNIKOF COVE,59.183333,-135.4,West_Coast
19610,EXCURSION INLET,58.416667,-135.45,West_Coast
19620,YAKUTAT,59.55,-139.733333,West_Coast
19630,KATALLA,60.2,-144.533333,West_Coast
19639,ORCA,60.583333,-145.716667,West_Coast
19640,CORDOVA,60.55,-145.766667,West_Coast
19650,SHEPARD POINT,60.633333,-145.666667,West_Coast
19660,SWANPORT,61.083333,-146.4,West_Coast
19670,VALDEZ,61.116667,-146.25,West_Coast
19680,WHITTIER,60.833333,-148.666667,West_Coast
19710,CRAB BAY,60.066667,-148.0,West_Coast
19730,PORT ASHTON,60.066667,-148.05,West_Coast
19740,SAN JUAN CANNERY,60.05,-148.066667,West_Coast
19760,SEWARD,60.1,-149.433333,West_Coast
19770,PORT GRAHAM,59.35,-151.816667,West_Coast
19780,SELDOVIA,59.433333,-151.733333,West_Coast
19781,HOMER,59.6,-151.416667,West_Coast
19788,NINILCHIK,60.05,-151.683333,West_Coast
19790,KENAI,60.55,-151.266667,West_Coast
19795,NIKISKI,60.683333,-151.4,West_Coast
19800,ANCHORAGE,61.216667,-149.9,West_Coast
19805,DRIFT RIVER,60.55,-152.133333,West_Coast
19807,SNUG HARBOR,60.1,-152.583333,West_Coast
19810,OUZINKIE,57.916667,-152.5,West_Coast
19820,KODIAK,57.783333,-152.4,West_Coast
19830,WOMENS BAY,57.716667,-152.516667,West_Coast
19840,PORT HOBRON,57.166667,-153.166667,West_Coast
19850,MCCORD,57.15,-153.2,West_Coast
19860,THREE SAINTS BAY,57.116667,-153.5,West_Coast
19870,TRAP POINT,57.0,-154.15,West_Coast
19880,LAZY BAY,56.9,-154.25,West_Coast
19890,KARLUK,57.566667,-154.45,West_Coast
19900,UYAK,57.633333,-154.0,West_Coast
19910,LARSEN BAY,57.533333,-153.983333,West_Coast
19920,PORT OBRIEN,57.733333,-153.316667,West_Coast
19930,DRY SPRUCE BAY,57.933333,-153.033333,West_Coast
19950,PORT VITA,58.066667,-153.066667,West_Coast
19970,BEAR ISLAND,58.45,-152.683333,West_Coast
19980,HOGG ISLAND,58.466667,-152.683333,West_Coast
19990,PORT WILLIAM,58.483333,-152.583333,West_Coast
20000,KANATAK,57.566667,-156.033333,West_Coast
20010,CHIGNIK,56.3,-158.4,West_Coast
20020,IVANOF BAY,55.8,-159.466667,West_Coast
20040,SAND POINT,55.333333,-160.533333,West_Coast
20050,BARALOF BAY,55.233333,-160.533333,West_Coast
20060,UNGA,55.183333,-160.5,West_Coast
20070,BELKOFSKI,55.083333,-162.033333,West_Coast
20080,KING COVE,55.05,-162.316667,West_Coast
20085,COLD BAY,55.2,-162.7,West_Coast
20090,SANAK,54.483333,-162.816667,West_Coast
20097,AKUTAN HARBOR,54.133333,-165.8,West_Coast
20100,CANNERY BAY,53.7,-166.75,West_Coast
20110,MAKUSHIN,53.766667,-166.983333,West_Coast
20120,DUTCH HARBOR,53.9,-166.533333,West_Coast
20130,UNALASKA,53.866667,-166.533333,West_Coast
20190,VILLAGE COVE,57.133333,-170.266667,West_Coast
20200,PORT MOLLER,55.983333,-160.566667,West_Coast
20210,PORT HEIDEN,56.883333,-158.7,West_Coast
20220,PILOT POINT,57.566667,-157.6,West_Coast
20230,UGASHIK,57.533333,-157.416667,West_Coast
20240,EGEGIK,58.2,-157.366667,West_Coast
20250,NAKNEK,58.716667,-157.016667,West_Coast
20270,KOGGIUNG,58.966667,-156.916667,West_Coast
20280,EKUK,58.816667,-158.566667,West_Coast
20290,CLARKS POINT,58.85,-158.55,West_Coast
20300,DILLINGHAM,59.033333,-158.483333,West_Coast
20305,PLATINUM,59.016667,-161.833333,West_Coast
20320,NASH HARBOR,60.2,-166.983333,West_Coast
